required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number,competitor_price_booking,competitor_price_expedia,competitor_price_hotels,competitor_price_trivago,competitor_min_price,competitor_max_price,competitor_avg_price,competitor_price_std,price_vs_competitors,price_advantage,is_cheapest,competitor_count,price_volatility,price_position_below,price_position_above
0,54,2017,10,3,0,0,0,74.15,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,40,63.785712729892296,90.02023627984697,77.38835873115401,67.72030030239924,63.785712729892296,90.02023627984697,74.72865201082314,11.68719389003676,-0.007743375469148389,-0.16248603059428743,0,4,0.1543298814874775,0,0
0,24,2018,12,15,0,0,0,74.8,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,10,5,50,74.32031218721916,82.62165345535736,65.29039779480574,95.42517066527547,65.29039779480574,95.42517066527547,79.41438352566443,12.8071389071163,-0.05810513562915465,-0.14565085412836623,0,4,0.15926428016486469,0,0
0,28,2018,5,22,0,0,0,103.55,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,1,21,104.60803288730162,135.23203123709004,98.64338705130795,111.53831753296225,98.64338705130795,135.23203123709004,112.50544217716546,16.041184766926754,-0.07960007981714415,-0.04974092126560839,0,4,0.141325248016644,0,0
0,164,2017,10,2,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,40,83.83132621450467,122.96343622450556,85.11289080816312,84.05495083364858,83.83132621450467,122.96343622450556,93.99065102020549,19.323275495128552,0.06393560332402272,-0.1928715018073732,0,4,0.20342291886196562,0,0
0,159,2018,8,26,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,6,34,80.88595195215399,89.11849068678268,100.35580641907592,86.19724491848012,80.88595195215399,100.35580641907592,89.13937349412318,8.21754000815051,-0.04082790075210833,-0.05704387395447029,0,4,0.09116482275846158,0,0
0,113,2018,6,30,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,5,26,107.06589417011973,77.42507378081808,92.53067961079435,103.21480453008176,77.42507378081808,107.06589417011973,95.05911302295348,13.266881233461078,-0.10581955483347036,-0.09783556991661005,0,4,0.13811163580378819,1,0
0,119,2018,8,13,0,0,0,88.73,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,0,33,111.68187779465505,101.49921594808413,79.29536005329024,109.2760247304748,79.29536005329024,111.68187779465505,100.43811963162605,14.749834712577286,-0.11657047816673166,-0.1189809837595698,0,4,0.1454072173867331,1,0
0,65,2018,12,3,0,0,0,126.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,0,49,123.74087606447718,147.7209956983041,124.04509676087507,143.7529952658952,123.74087606447718,147.7209956983041,134.8149909473879,12.715863072777962,-0.06538583643734396,-0.018256893012020294,0,4,0.0936263587994041,0,0
0,5,2017,8,15,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,33,79.36356173598364,97.39690024878368,108.69613740491849,116.7954970576537,79.36356173598364,116.7954970576537,100.56302411183489,16.218120062820557,-0.06029078943660523,-0.19072276915154457,0,4,0.15968528118030603,0,0
0,92,2018,11,11,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,6,45,81.21453048818671,81.37421563515957,81.17209650131399,94.14251578782289,81.17209650131399,94.14251578782289,84.47583960312079,6.445038280838119,0.06539337664866644,-0.1087553959942763,0,4,0.07540187157872394,0,0
0,193,2018,6,20,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,25,120.05042219753142,129.7090429975396,112.223779510528,129.16143059746227,112.223779510528,129.7090429975396,122.78616882576532,8.319024925162253,-0.022691226971328624,-0.06929209231224019,0,4,0.06720480166787988,0,0
0,237,2018,10,13,0,0,0,134.73,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,5,41,169.21800500540138,123.55654419200964,141.5096693182498,141.39285452077212,123.55654419200964,169.21800500540138,143.91926825910824,18.857850229405607,-0.06385015967816167,-0.09043192233206644,0,4,0.1301265901763231,0,0
0,10,2018,4,23,0,0,0,146.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,0,17,129.20292910715733,187.98946736198369,131.93001783218568,141.57855236918232,129.20292910715733,187.98946736198369,147.67524166762726,27.3955277292793,-0.011344092948212191,-0.13000534127915664,0,4,0.1842642219511148,0,0
0,0,2018,5,26,0,0,0,161.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,5,21,188.5659833820678,180.25519652405157,159.64781661351657,189.51340675074462,159.64781661351657,189.51340675074462,179.49560081759515,13.870109336616306,-0.10304208422573277,-0.008469789410004055,0,4,0.0768445838778815,1,0
0,92,2017,10,7,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,4,5,40,56.54960792730329,60.94677675458945,78.87017185737969,76.98753814717543,56.54960792730329,78.87017185737969,68.33852367161197,11.244813942717649,-0.048852733308296495,-0.1494332566117879,0,4,0.1621726761298411,0,0
0,6,2017,10,6,0,0,0,148.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,4,40,188.79970511159814,133.1294438975455,156.10691130088537,193.23829081848115,133.1294438975455,193.23829081848115,167.81858778212754,28.44215566312284,-0.11511590007662394,-0.1154557222839708,0,4,0.16847763055469625,1,0
1,4,2018,1,26,0,0,0,117.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,4,4,116.47859998205364,136.54257704427195,129.81913765020562,115.24276536605943,115.24276536605943,136.54257704427195,124.52077001064765,10.381946075622979,-0.0603977152566962,-0.01524811235099101,0,4,0.08271098141560398,0,0
0,304,2018,11,3,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,44,104.71810202252735,103.43654504841865,97.49184491891593,104.33472765038626,97.49184491891593,104.71810202252735,102.49530491006205,3.378601678301215,-0.13166754244893417,0.08710313078984819,1,4,0.03264497535648827,1,0
0,71,2018,5,7,0,0,0,132.6,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,6,0,19,129.6286856871478,146.18505630494002,123.09721161526937,132.43502584271997,123.09721161526937,146.18505630494002,132.8364948625193,9.720921558365758,-0.001780345550099443,-0.07719743006389809,0,4,0.07263281639549339,0,0
0,317,2018,9,15,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,5,37,133.04732201916624,133.40670643161354,139.5674343789001,158.9916890049318,133.04732201916624,158.9916890049318,141.25328795865292,12.198356345993014,-0.150462253061848,0.09806527347680626,1,4,0.08575096239278888,1,0
0,7,2018,6,20,0,0,0,72.25,0,False,True,False,False,False,False,False,False,False,False,True,False,True,2,4,2,25,65.62665457633511,79.91494914524168,64.67520577219581,71.39121438876218,64.67520577219581,79.91494914524168,70.4020059706337,7.001781739663948,0.02624916724868814,-0.11712052767925837,0,4,0.09806141500483403,0,0
0,26,2018,11,16,0,0,0,88.4,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,46,78.42579872869169,86.14189813694686,105.28353368108141,111.13138220861514,78.42579872869169,111.13138220861514,95.24565318883377,15.480108649184684,-0.07187365469856763,-0.12718010441708522,0,4,0.1608395614377799,0,0
0,71,2018,5,10,0,0,0,126.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,3,19,157.6901975293689,162.0616764569085,117.17327096436694,161.69567200302959,117.17327096436694,162.0616764569085,149.65520423841846,21.74496511305823,-0.15806469516912303,-0.07533056782478424,0,4,0.14433597048958144,1,0
0,24,2018,1,29,0,0,0,87.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,0,5,108.43687938608625,90.68814536228247,105.04419519766905,88.03780175633538,88.03780175633538,108.43687938608625,98.0517554255933,10.185725876530157,-0.10965388002412955,0.008380510889826855,1,4,0.10283236104968956,1,0
0,39,2018,9,27,0,0,0,128.99,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,3,39,158.43012455510748,102.028131753481,147.7253436311773,119.09381697458494,102.028131753481,158.43012455510748,131.81935422858768,25.888155793788485,-0.02146387565881485,-0.26425915855897375,0,4,0.1949125256943644,0,0
0,98,2018,6,5,0,0,0,90.97,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,23,100.7674132423613,88.06943291121563,83.07960784264235,76.66540115285251,76.66540115285251,100.7674132423613,87.14546378726794,10.210682694819264,0.043886807718049294,-0.18658480399297114,0,4,0.11583900357552072,0,0
0,0,2018,10,20,1,0,4,150.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,42,178.7705065739232,127.55288887045556,136.40234932704385,199.22720172812782,127.55288887045556,199.22720172812782,160.4882366248876,34.15560427606415,-0.06535205847766881,-0.1759827733289681,0,4,0.21150521542570547,0,0
0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,19,80.91691414302709,92.74158848075642,83.72120978530243,112.03424335165788,80.91691414302709,112.03424335165788,92.35348894018595,14.056957968172542,0.028656319216354628,-0.17404378313389385,0,4,0.15057774623912779,0,0
0,19,2018,4,27,0,0,0,167.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,4,17,162.65849419804198,185.11311090052237,157.23408950833095,213.01119007587548,157.23408950833095,213.01119007587548,179.5042211706927,25.38972161269394,-0.0696597611417855,-0.0621106435774006,0,4,0.14065998815996833,0,0
0,56,2018,6,21,0,0,0,99.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,3,25,96.33391339509036,79.14465774255972,109.27756301936303,115.75272016714932,79.14465774255972,115.75272016714932,100.1272135810406,16.1507701233474,-0.002269249017468163,-0.2622456505523454,0,4,0.1597074570872519,0,0
0,81,2018,12,2,0,0,0,59.84,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,6,48,66.56582739019642,74.79451188588484,62.38391269209187,53.413371868246216,53.413371868246216,74.79451188588484,64.28940595910484,8.896785322069093,-0.06920900718751626,-0.12031871246784856,0,4,0.1362669056545215,0,0
0,77,2018,7,26,0,0,0,118.8,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,3,30,116.86838040462355,131.81655056797038,127.940447320759,115.95755526264242,115.95755526264242,131.81655056797038,123.14573338899883,7.942447513313876,-0.035289354079944615,-0.02451280324873597,0,4,0.06397680610115672,0,0
0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,41,93.27287755338978,98.64758538388502,90.45981247015358,104.55428246050376,90.45981247015358,104.55428246050376,96.73363946698304,6.222631383738295,0.08545486945974388,-0.16073643237591087,0,4,0.06366928948594472,0,0
0,83,2018,7,24,0,0,0,96.9,1,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,1,30,106.0449234194833,91.86612193076196,85.23221393887245,101.71571719411264,85.23221393887245,106.0449234194833,96.2147441208076,9.423722087480671,0.007122150409005933,-0.13689408642482945,0,4,0.09693716907560776,0,0
0,280,2018,12,31,0,0,0,86.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,0,1,103.57325952412431,89.42765268813315,95.89283542671505,71.99032044814986,71.99032044814986,103.57325952412431,90.2210170217806,13.459069165258576,-0.03902657205616039,-0.20432857445668143,0,4,0.14754351140423036,0,0
0,172,2018,6,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,6,25,94.59879670790082,86.827109647892,110.55397826987982,112.92362367114274,86.827109647892,112.92362367114274,101.22587707420385,12.584295039736698,-0.0615047975295878,-0.09412832449739873,0,4,0.12310283266732937,0,0
0,19,2018,11,18,0,0,0,88.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,6,46,77.51423758718654,68.84632840720016,86.50277305577293,84.21090811092189,68.84632840720016,86.50277305577293,79.26856179027038,7.92593216153765,0.11015007731351745,-0.2782090495736108,0,4,0.09874267066410027,0,1
0,146,2017,12,29,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,52,68.2857428072924,59.57557665126016,68.36988682134137,80.8837867696706,59.57557665126016,80.8837867696706,69.27874826239113,8.768134484662447,0.08258307029364621,-0.25890514562755107,0,4,0.12476224607652288,0,0
0,11,2017,12,6,0,0,0,94.6,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,2,49,87.9063235077509,92.06282448701866,91.20305979659155,78.95385074075993,78.95385074075993,92.06282448701866,87.53151463303027,5.992490089610777,0.080753605105588,-0.1981682858080377,0,4,0.06768764901911026,0,0
0,86,2017,9,9,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,5,36,95.79528927774867,84.70797053686485,100.24510870994936,120.43014794126334,84.70797053686485,120.43014794126334,100.29462911645655,14.929049481639847,-0.0029376360334753423,-0.1805264530151867,0,4,0.14738243885049618,0,0
0,10,2017,12,11,0,0,0,97.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,0,50,108.2215160459915,76.83140927801415,105.06557845368887,108.42167461817786,76.83140927801415,108.42167461817786,99.6350445989681,15.279930636877396,-0.026446965619116955,-0.2625045005878505,0,4,0.1518350858567024,0,0
0,94,2018,8,14,0,0,0,152.1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,4,1,33,166.76775177116602,189.2132222250416,152.3289359153998,201.52783430047305,152.3289359153998,201.52783430047305,177.4594360530201,22.08539059744684,-0.1429027197260077,0.001502904973530099,1,4,0.12375580179960499,1,0
0,322,2018,5,19,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,5,20,91.21573890566705,74.24273194937126,94.55241728728824,73.15230799683377,73.15230799683377,94.55241728728824,83.29079903479008,11.169679734754782,-0.03950975465387883,-0.09360869384275089,0,4,0.1325136297515061,0,0
0,38,2018,5,13,0,0,0,140.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,6,19,138.53982816898323,147.65674131047822,140.1821814813814,190.30783369412578,138.53982816898323,190.30783369412578,154.17164616374217,24.415342788217018,-0.08932671153498363,-0.013426982374684602,0,4,0.15734409856329779,0,0
0,73,2018,6,16,0,0,0,115.04,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,3,5,24,137.93743734124544,100.87637936451834,105.50412755999444,152.47281963128378,100.87637936451834,152.47281963128378,124.1976909742605,25.043937517372516,-0.07373479251042105,-0.1404057196016245,0,4,0.20003513900684736,0,0
0,4,2017,12,31,0,0,0,90.78,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,9,6,52,82.96205582467115,73.09891420935593,85.50454765653892,88.19475826877502,73.09891420935593,88.19475826877502,82.44006898983525,6.583745668549678,0.10116356175287831,-0.24187891136119058,0,4,0.07890388572607383,0,1
0,74,2018,4,8,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,6,14,88.55737259988899,101.08047704738782,87.39053469887489,112.93231096387899,87.39053469887489,112.93231096387899,97.49017382750768,12.015927275217342,-0.12298853675984057,0.021633174638296695,1,4,0.12200128000851766,1,0
0,13,2018,2,3,0,0,0,102.0,0,False,False,False,False,False,False,False,True,False,True,False,False,True,1,4,5,5,121.22004481472392,86.44262355394483,116.23014135077366,98.87297083614517,86.44262355394483,121.22004481472392,105.6914451388969,16.01260180779421,-0.03492662186656353,-0.17997344141627697,0,4,0.1500832778761981,0,0
0,44,2018,7,1,0,0,0,150.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,6,26,135.70180858693783,119.32123523288575,176.10358525155135,149.53122260061932,119.32123523288575,176.10358525155135,145.16446291799858,24.039634807750517,0.03537737114697575,-0.25962490839665975,0,4,0.16446976459139231,0,0
0,144,2018,7,23,0,0,0,137.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,0,30,119.87294935056865,151.0712727490106,126.48537686288908,182.75922390517576,119.87294935056865,182.75922390517576,145.04720571691104,28.50011914269582,-0.05065389354173845,-0.1487162095035812,0,4,0.19514320046587338,0,0
0,240,2018,10,27,0,0,0,90.95,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,43,111.54968615616242,71.60243288433466,77.42433490258834,114.30719490318192,71.60243288433466,114.30719490318192,93.72091221156684,22.334321683329232,-0.029565570225263533,-0.2702082364564214,0,4,0.23579082128605047,0,0
