required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number
0,119,2018,8,12,0,0,0,114.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,6,32
1,38,2018,7,19,0,0,0,159.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,3,29
0,185,2018,8,25,0,0,0,84.82,0,False,False,True,False,False,False,False,False,False,False,False,True,False,2,5,5,34
0,83,2018,6,10,0,0,0,126.9,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,23
0,4,2017,8,12,0,0,0,93.56,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,9,5,32
0,18,2018,12,31,0,0,0,119.1,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,0,1
0,35,2018,9,25,0,0,0,117.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,39
0,195,2018,8,8,0,0,0,72.25,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,7,2,32
0,25,2018,10,8,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,0,41
0,62,2018,11,21,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,2,47
0,152,2018,7,11,0,0,0,101.58,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,4,2,28
0,16,2018,3,10,0,0,0,109.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,10
0,166,2018,11,1,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,3,44
0,9,2017,9,11,0,0,0,105.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,37
0,15,2018,3,1,0,0,0,54.5,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,3,9
0,37,2018,12,7,0,0,0,104.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,4,49
0,184,2018,6,6,0,0,0,115.32,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,6,2,23
0,315,2018,9,30,0,0,0,160.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,39
0,34,2018,9,18,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,1,38
0,117,2018,12,13,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,3,50
0,41,2018,4,22,0,0,0,87.09,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,7,6,16
0,11,2018,10,30,0,0,0,120.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,1,44
0,52,2018,10,28,0,0,0,120.6,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,6,43
0,8,2018,5,25,0,0,0,119.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,4,21
0,67,2018,3,26,0,0,0,100.81,1,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,0,13
0,204,2017,10,9,0,0,0,72.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,0,41
0,5,2018,4,12,1,0,1,104.0,3,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,3,15
0,193,2018,6,20,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,25
0,0,2018,6,16,0,0,0,119.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,24
0,97,2018,11,20,0,0,0,94.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,1,47
0,60,2018,4,17,0,0,0,94.5,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,1,16
0,82,2018,8,13,0,0,0,107.1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,0,33
0,102,2017,10,16,0,0,0,87.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,42
0,17,2018,1,13,0,0,0,63.37,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,5,2
0,44,2018,10,3,0,0,0,104.48,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,2,40
0,273,2017,7,17,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,0,29
0,14,2017,9,7,0,0,0,109.75,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,3,36
0,0,2018,3,26,1,0,1,135.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,3,1,0,13
0,199,2018,12,23,0,0,0,74.8,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,6,51
0,11,2018,10,8,0,0,0,122.13,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,41
0,210,2017,10,8,0,0,0,72.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,6,40
0,97,2017,12,30,0,0,0,61.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,5,52
0,301,2018,11,18,0,0,0,52.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,46
0,53,2018,10,14,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,6,41
0,131,2017,8,15,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,33
0,152,2018,7,11,0,0,0,99.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,2,28
0,257,2017,7,1,0,0,0,80.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,5,26
1,4,2018,1,8,0,0,0,87.3,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,0,2
0,57,2018,3,11,0,0,0,82.45,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,6,10
0,60,2017,10,12,0,0,0,65.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,3,41
0,72,2018,4,3,0,0,0,100.8,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,1,14
0,72,2018,12,3,0,0,0,109.8,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,0,49
0,193,2018,12,28,0,0,0,120.7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,4,52
0,8,2018,10,27,0,0,0,84.7,1,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,5,43
0,304,2018,11,3,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,44
0,53,2018,11,29,0,0,0,103.7,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,3,48
0,30,2017,9,30,0,0,0,121.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,5,39
0,41,2018,3,25,0,0,0,159.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,6,12
0,15,2018,6,17,0,0,0,177.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,6,24
0,245,2018,9,15,0,0,0,81.77,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,5,37
0,55,2018,7,7,0,0,0,79.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,27
0,17,2018,11,9,0,0,0,142.63,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,45
0,59,2018,5,14,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,0,20
0,0,2017,8,11,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,4,32
0,0,2017,11,28,0,0,0,77.25,2,False,False,True,False,False,False,False,False,False,False,False,True,True,2,1,1,48
0,68,2018,4,26,0,0,0,118.8,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,2,3,17
0,132,2018,6,27,0,0,0,70.44,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,2,26
0,3,2018,8,20,0,0,0,128.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,0,34
0,174,2018,9,2,0,0,0,119.85,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,6,35
0,166,2018,11,1,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,3,44
0,68,2018,10,18,0,0,0,132.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,3,42
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,4,24
0,45,2018,6,8,0,0,0,128.4,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,4,23
0,42,2018,11,29,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,3,48
0,161,2018,8,9,0,0,0,97.75,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,8,3,32
0,90,2018,3,28,0,0,0,46.67,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,2,13
0,134,2018,8,10,0,0,0,103.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,4,32
0,120,2018,5,12,0,0,0,110.59,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,4,5,19
0,66,2018,5,14,0,0,0,147.56,1,False,False,False,False,False,True,False,False,False,False,True,False,True,3,4,0,20
0,12,2018,8,28,0,0,0,130.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,1,35
0,129,2018,7,25,0,0,0,131.75,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,5,2,30
0,162,2018,7,16,0,0,0,130.5,2,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,0,29
0,280,2018,9,19,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,38
0,57,2018,9,21,0,0,0,101.52,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,4,38
0,44,2018,7,1,0,0,0,150.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,6,26
0,0,2018,2,16,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,4,7
0,73,2017,11,24,0,0,0,67.83,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,4,47
0,66,2018,7,29,0,0,0,137.7,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,1,6,30
0,111,2018,10,10,0,0,0,120.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,2,41
0,59,2018,11,26,0,0,0,93.6,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,48
0,88,2018,10,7,0,0,0,90.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,6,40
0,196,2018,5,12,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,5,19
0,139,2018,11,16,0,0,0,68.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6,4,46
0,2,2018,2,26,0,0,0,108.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,0,9
0,95,2018,7,1,0,0,0,130.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,3,5,6,26
0,230,2018,9,6,0,0,0,137.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,5,3,36
0,74,2017,9,18,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,38
0,174,2017,10,10,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,1,41
0,73,2018,11,25,0,0,0,88.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,6,47
0,174,2018,6,5,0,0,0,115.2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,1,23
0,81,2018,9,8,0,0,0,149.4,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,5,36
0,22,2018,3,6,0,0,0,67.52,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,10
0,204,2018,5,5,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,18
0,0,2018,4,18,1,0,4,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,2,16
0,258,2018,10,2,0,0,0,100.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,1,40
0,40,2018,9,10,0,0,0,134.1,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,37
0,32,2017,11,20,0,0,0,73.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,47
0,130,2018,6,27,0,0,0,96.3,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,2,26
0,291,2018,8,19,0,0,0,115.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,33
0,195,2018,8,13,0,0,0,121.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,0,33
0,168,2018,7,18,0,0,0,91.45,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,2,29
0,131,2017,8,15,0,0,0,36.25,0,True,False,False,False,False,False,False,False,False,False,False,True,False,1,3,1,33
0,31,2018,9,16,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,37
0,377,2018,10,14,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,41
0,338,2018,10,7,0,0,0,45.33,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,40
0,36,2018,5,21,0,0,0,126.9,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,0,21
0,151,2018,9,23,0,0,0,162.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,6,38
0,40,2018,3,13,1,0,1,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,1,11
0,151,2018,7,6,0,0,0,120.7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,4,27
0,23,2018,3,10,0,0,0,96.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,5,10
0,4,2017,11,16,1,0,1,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,3,46
0,22,2017,9,16,0,0,0,114.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,37
0,16,2018,11,20,0,0,0,79.75,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,6,1,47
0,37,2018,10,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,5,41
1,14,2018,6,26,0,0,0,110.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,26
0,13,2018,10,25,0,0,0,87.78,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,3,43
0,21,2018,10,19,0,0,0,119.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,4,42
0,155,2018,7,25,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,30
0,11,2018,11,5,0,0,0,106.35,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,6,0,45
0,151,2018,1,19,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,4,3
0,33,2018,1,25,0,0,0,62.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,3,4
0,26,2017,9,15,0,0,0,56.25,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,8,4,37
0,110,2017,7,25,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,30
0,39,2017,8,14,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,33
0,89,2018,4,8,0,0,0,65.13,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,6,14
0,278,2018,12,9,0,0,0,78.3,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,49
0,18,2018,6,16,0,0,0,166.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,5,24
0,2,2018,3,27,0,0,0,147.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,1,13
0,23,2017,10,18,0,0,0,75.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,5,2,42
0,4,2018,8,21,0,0,0,128.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,1,34
0,0,2018,3,27,0,0,0,119.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,1,13
0,81,2018,4,3,0,0,0,73.9,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,5,1,14
0,1,2018,3,10,0,0,0,120.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,5,10
0,58,2018,6,10,0,0,0,159.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,6,23
0,258,2018,10,16,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,1,42
0,95,2017,12,18,0,0,0,76.5,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,0,51
0,26,2018,10,19,0,0,0,119.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,4,42
0,49,2018,12,10,0,0,0,105.4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,10,0,50
0,1,2018,2,28,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,2,9
0,81,2018,12,7,0,0,0,79.2,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,4,49
0,32,2017,10,24,0,0,0,136.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,2,1,43
0,43,2018,8,7,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,1,32
1,5,2018,5,4,1,0,5,98.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,4,18
0,26,2018,3,29,0,0,0,128.33,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,3,13
0,51,2018,7,26,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,3,30
0,132,2018,12,3,0,0,0,119.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,0,49
