required_car_parking_space,lead_time,arrival_year,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status_Canceled,booking_status_Not_Canceled,total_guests,total_nights,arrival_date_num,adjusted_price,booking_ratio,price_per_guest,stay_density,arrival_month_sin,arrival_month_cos,meal_plan_category,meal_plan_category_num,market_segment_group,room_economy,room_standard,room_premium,room_category,room_category_num,customer_cluster
0,221,2017,10,0,0,0,65.0,0,0,1,2,3,736619,74.75,0.0,32.5,0.013513513513513514,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,119,2018,2,0,0,0,81.0,1,1,0,2,3,736735,93.14999999999999,0.0,40.5,0.025,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,31,2018,10,0,0,0,85.0,0,0,1,2,3,736982,97.74999999999999,0.0,42.5,0.09375,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,87,2018,5,0,0,0,119.85,1,0,1,2,5,736835,137.8275,0.0,59.925,0.056818181818181816,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,73,2018,5,0,0,0,129.96,1,0,1,2,5,736839,149.454,0.0,64.98,0.06756756756756757,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,124,2018,10,0,0,0,135.0,0,1,0,3,2,736976,155.25,0.0,45.0,0.016,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,54,2018,9,0,0,0,139.86,0,1,0,3,5,736939,160.839,0.0,46.620000000000005,0.09090909090909091,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,169,2018,7,0,0,0,158.95,1,1,0,4,5,736878,182.79249999999996,0.0,39.7375,0.029411764705882353,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,0,1,Premium,2,0
0,11,2018,10,0,0,0,135.0,3,0,1,3,2,736969,155.25,0.0,45.0,0.16666666666666666,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,386,2018,10,0,0,0,115.0,1,1,0,2,2,736990,132.25,0.0,57.5,0.00516795865633075,-0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,38,2018,9,0,0,0,109.8,0,0,1,2,1,736939,126.26999999999998,0.0,54.9,0.02564102564102564,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,1,2018,2,0,0,0,60.0,0,1,0,1,3,736753,69.0,0.0,60.0,1.5,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,301,2018,11,0,0,0,52.0,0,1,0,2,2,737016,59.8,0.0,26.0,0.006622516556291391,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,103,2018,4,0,0,0,115.0,0,1,0,1,2,736803,132.25,0.0,115.0,0.019230769230769232,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,10,2018,11,0,0,0,102.0,0,1,0,2,4,736999,117.3,0.0,51.0,0.36363636363636365,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,66,2018,5,0,0,0,152.15,1,0,1,2,4,736823,174.9725,0.0,76.075,0.05970149253731343,0.49999999999999994,-0.8660254037844387,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,210,2018,7,0,0,0,87.18,1,0,1,2,7,736891,100.257,0.0,43.59,0.03317535545023697,-0.4999999999999997,-0.8660254037844388,Sin Comida,2,Leisure,1,0,0,Económica,0,2
0,115,2018,11,0,0,0,90.0,1,1,0,2,2,737016,103.49999999999999,0.0,45.0,0.017241379310344827,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,27,2018,5,0,0,0,85.0,0,0,1,2,1,736818,97.74999999999999,0.0,42.5,0.03571428571428571,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,28,2017,9,0,0,0,125.4,1,0,1,2,4,736579,144.21,0.0,62.7,0.13793103448275862,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,13,2017,8,0,0,0,80.0,2,0,1,1,2,736559,92.0,0.0,80.0,0.14285714285714285,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,50,2018,11,0,0,0,126.3,2,0,1,2,3,737008,145.24499999999998,0.0,63.15,0.058823529411764705,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,51,2018,8,0,0,0,123.3,0,0,1,2,7,736935,141.795,0.0,61.65,0.1346153846153846,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,85,2018,10,0,0,0,85.0,1,0,1,2,4,736973,97.74999999999999,0.0,42.5,0.046511627906976744,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,87,2018,7,0,0,0,141.75,1,1,0,2,4,736893,163.0125,0.0,70.875,0.045454545454545456,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,261,2018,10,0,0,0,90.95,2,0,1,2,3,736980,104.5925,0.0,45.475,0.011450381679389313,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,2
0,207,2018,12,0,0,0,161.67,0,0,1,2,3,737058,185.92049999999998,0.0,80.835,0.014423076923076924,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,14,2018,2,0,0,0,81.0,1,0,1,2,7,736732,93.14999999999999,0.0,40.5,0.4666666666666667,0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,61,2018,11,0,0,0,88.0,1,0,1,2,3,737009,101.19999999999999,0.0,44.0,0.04838709677419355,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,36,2018,11,0,0,0,72.0,0,0,1,2,3,737024,82.8,0.0,36.0,0.08108108108108109,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,317,2018,9,0,0,0,120.0,0,1,0,2,2,736952,138.0,0.0,60.0,0.006289308176100629,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,30,2018,1,0,0,0,75.15,1,0,1,2,2,736709,86.4225,0.0,37.575,0.06451612903225806,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,0,0,1,Premium,2,1
0,28,2018,8,0,0,0,90.98,0,0,1,2,4,736935,104.627,0.0,45.49,0.13793103448275862,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,146,2018,8,0,0,0,81.25,1,0,1,2,1,736911,93.43749999999999,0.0,40.625,0.006802721088435374,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,39,2018,12,0,0,0,102.0,0,0,1,2,3,737047,117.3,0.0,51.0,0.075,-2.4492935982947064e-16,1.0,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,96,2017,7,0,0,0,94.5,0,1,0,2,3,736521,108.675,0.0,47.25,0.030927835051546393,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,29,2018,5,0,0,0,111.5,1,0,1,2,2,736833,128.225,0.0,55.75,0.06666666666666667,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,77,2018,3,0,0,0,90.95,0,0,1,2,4,736773,104.5925,0.0,45.475,0.05128205128205128,1.0,6.123233995736766e-17,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,46,2018,11,0,0,0,75.0,0,0,1,2,2,737009,86.25,0.0,37.5,0.0425531914893617,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,0,2017,8,0,0,0,153.0,1,0,1,4,2,736548,175.95,0.0,38.25,2.0,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,0,0,1,Premium,2,1
0,15,2017,9,0,0,0,115.0,2,0,1,2,2,736588,132.25,0.0,57.5,0.125,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,0,1,0,Estándar,1,1
0,270,2018,4,0,0,0,62.8,0,1,0,2,4,736804,72.21999999999998,0.0,31.4,0.014760147601476014,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,34,2018,6,0,0,0,122.4,0,1,0,2,3,736864,140.76,0.0,61.2,0.08571428571428572,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,214,2018,7,0,0,0,81.5,1,1,0,2,4,736887,93.725,0.0,40.75,0.018604651162790697,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,0,2017,11,0,0,0,104.0,1,0,1,2,2,736635,119.6,0.0,52.0,2.0,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,41,2018,10,0,0,0,139.5,2,0,1,2,5,736971,160.42499999999998,0.0,69.75,0.11904761904761904,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,151,2018,1,0,0,0,71.0,0,0,1,1,2,736713,81.64999999999999,0.0,71.0,0.013157894736842105,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,15,2018,11,0,0,0,107.99,1,0,1,1,6,737003,124.18849999999999,0.0,107.99,0.375,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,122,2018,6,0,0,0,109.65,0,0,1,2,4,736856,126.0975,0.0,54.825,0.032520325203252036,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,15,2018,1,0,0,0,68.99,1,0,1,2,3,736718,79.33849999999998,0.0,34.495,0.1875,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,36,2018,6,0,0,0,133.1,0,0,1,2,2,736874,153.06499999999997,0.0,66.55,0.05405405405405406,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,29,2018,11,0,0,0,89.9,1,0,1,2,4,737015,103.385,0.0,44.95,0.13333333333333333,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,39,2017,8,0,0,0,101.5,0,0,1,2,2,736555,116.725,0.0,50.75,0.05,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,89,2018,3,0,0,0,105.3,1,1,0,2,3,736778,121.09499999999998,0.0,52.65,0.03333333333333333,1.0,6.123233995736766e-17,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,89,2018,12,0,0,0,96.0,2,0,1,1,2,737038,110.39999999999999,0.0,96.0,0.022222222222222223,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,132,2018,7,0,0,0,124.8,1,0,1,2,3,736904,143.51999999999998,0.0,62.4,0.022556390977443608,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,68,2017,9,0,0,0,48.0,0,0,1,2,2,736601,55.199999999999996,0.0,24.0,0.028985507246376812,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,44,2018,6,0,0,0,96.3,0,0,1,2,2,736863,110.74499999999999,0.0,48.15,0.044444444444444446,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,2,2018,1,0,0,0,92.0,1,0,1,2,1,736722,105.8,0.0,46.0,0.3333333333333333,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,1,2018,5,0,0,0,84.0,0,1,0,2,1,736824,96.6,0.0,42.0,0.5,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,26,2018,10,0,0,0,139.0,1,0,1,2,2,736988,159.85,0.0,69.5,0.07407407407407407,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,120,2018,8,0,0,0,127.8,1,0,1,2,5,736915,146.97,0.0,63.9,0.04132231404958678,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,19,2018,9,0,0,0,139.0,1,0,1,2,3,736960,159.85,0.0,69.5,0.15,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
1,207,2017,8,0,0,0,76.5,2,0,1,2,5,736562,87.975,0.0,38.25,0.02403846153846154,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,273,2017,7,0,0,0,109.0,0,1,0,2,2,736527,125.35,0.0,54.5,0.0072992700729927005,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,39,2017,8,0,0,0,101.5,0,0,1,2,2,736555,116.725,0.0,50.75,0.05,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,286,2018,10,0,0,0,90.0,0,1,0,2,1,736983,103.49999999999999,0.0,45.0,0.003484320557491289,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,45,2018,3,0,0,0,78.3,0,1,0,2,3,736756,90.04499999999999,0.0,39.15,0.06521739130434782,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,273,2017,7,0,0,0,87.0,0,0,1,1,2,736527,100.05,0.0,87.0,0.0072992700729927005,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,101,2018,7,0,0,0,105.3,0,1,0,2,3,736888,121.09499999999998,0.0,52.65,0.029411764705882353,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,178,2018,8,0,0,0,99.45,2,0,1,2,4,736916,114.36749999999999,0.0,49.725,0.0223463687150838,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,317,2018,9,0,0,0,120.0,0,1,0,2,2,736952,138.0,0.0,60.0,0.006289308176100629,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,267,2018,9,0,0,0,95.0,0,1,0,2,3,736967,109.24999999999999,0.0,47.5,0.011194029850746268,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,74,2018,5,0,0,0,126.9,0,0,1,1,3,736831,145.935,0.0,126.9,0.04,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,268,2018,4,0,0,0,78.0,0,1,0,2,5,736792,89.69999999999999,0.0,39.0,0.01858736059479554,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,16,2017,9,0,0,0,117.6,1,0,1,3,6,736577,135.23999999999998,0.0,39.199999999999996,0.35294117647058826,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,250,2018,9,0,0,0,95.0,0,1,0,2,4,736963,109.24999999999999,0.0,47.5,0.01593625498007968,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,30,2018,7,0,0,0,149.4,0,1,0,2,3,736889,171.81,0.0,74.7,0.0967741935483871,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,181,2018,10,0,0,0,120.0,0,1,0,1,2,736978,138.0,0.0,120.0,0.01098901098901099,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,193,2018,7,0,0,0,70.44,1,0,1,2,3,736884,81.00599999999999,0.0,35.22,0.015463917525773196,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,128,2018,8,0,0,0,140.7,1,0,1,3,3,736910,161.80499999999998,0.0,46.9,0.023255813953488372,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,11,2017,12,0,0,0,65.0,0,0,1,1,1,736678,74.75,0.0,65.0,0.08333333333333333,-2.4492935982947064e-16,1.0,Desayuno,0,Business,1,0,0,Económica,0,1
0,3,2018,4,1,0,4,65.0,0,0,1,1,1,736809,74.75,0.8,65.0,0.25,0.8660254037844387,-0.4999999999999998,Desayuno,0,Business,1,0,0,Económica,0,1
0,195,2018,9,0,0,0,112.56,1,1,0,2,7,736964,129.444,0.0,56.28,0.03571428571428571,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,155,2018,5,0,0,0,177.35,0,1,0,2,8,736836,203.9525,0.0,88.675,0.05128205128205128,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,0,1,Premium,2,0
0,141,2018,9,0,0,0,133.65,2,0,1,2,4,736941,153.6975,0.0,66.825,0.028169014084507043,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,12,2018,1,0,0,0,72.0,0,0,1,1,3,736713,82.8,0.0,72.0,0.23076923076923078,0.49999999999999994,0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,29,2018,3,0,0,0,63.87,1,0,1,2,5,736764,73.45049999999999,0.0,31.935,0.16666666666666666,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,44,2018,2,0,0,0,75.0,0,0,1,2,3,736742,86.25,0.0,37.5,0.06666666666666667,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,4,2017,8,0,0,0,94.5,0,0,1,2,3,736549,108.675,0.0,47.25,0.6,-0.8660254037844385,-0.5000000000000004,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,191,2018,6,0,0,0,132.0,0,1,0,2,3,736848,151.79999999999998,0.0,66.0,0.015625,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,84,2018,7,0,0,0,137.7,0,0,1,3,1,736888,158.35499999999996,0.0,45.9,0.011764705882352941,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,20,2018,10,0,0,0,85.0,0,0,1,2,1,736994,97.74999999999999,0.0,42.5,0.047619047619047616,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,21,2018,10,0,0,0,85.0,0,0,1,2,3,736992,97.74999999999999,0.0,42.5,0.13636363636363635,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,46,2018,9,0,0,0,142.2,0,0,1,3,3,736939,163.52999999999997,0.0,47.4,0.06382978723404255,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,69,2018,6,0,0,0,120.0,0,1,0,1,6,736857,138.0,0.0,120.0,0.08571428571428572,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,128,2018,8,0,0,0,94.5,1,0,1,2,3,736909,108.675,0.0,47.25,0.023255813953488372,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,102,2017,10,0,0,0,109.0,0,0,1,2,2,736618,125.35,0.0,54.5,0.019417475728155338,-0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,164,2017,10,0,0,0,100.0,0,0,1,1,2,736604,114.99999999999999,0.0,100.0,0.012121212121212121,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,13,2017,12,1,1,0,107.0,2,0,1,2,2,736669,123.05,0.0,53.5,0.14285714285714285,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,230,2018,10,0,0,0,103.5,0,1,0,1,2,736974,119.02499999999999,0.0,103.5,0.008658008658008658,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,197,2018,7,0,0,0,86.5,0,1,0,2,1,736892,99.475,0.0,43.25,0.005050505050505051,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
1,190,2018,5,0,0,0,109.3,0,1,0,2,4,736820,125.695,0.0,54.65,0.020942408376963352,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,183,2018,9,0,0,0,110.0,1,1,0,2,3,736945,126.49999999999999,0.0,55.0,0.016304347826086956,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,72,2017,9,0,0,0,108.0,0,0,1,2,1,736590,124.19999999999999,0.0,54.0,0.0136986301369863,-1.0,-1.8369701987210297e-16,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,5,2017,9,0,0,0,145.0,0,0,1,1,1,736593,166.75,0.0,145.0,0.16666666666666666,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,60,2018,3,0,0,0,123.3,1,1,0,3,1,736782,141.795,0.0,41.1,0.01639344262295082,1.0,6.123233995736766e-17,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,27,2018,3,0,0,0,62.8,0,0,1,3,4,736774,72.21999999999998,0.0,20.933333333333334,0.14285714285714285,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,118,2018,6,0,0,0,119.0,0,0,1,1,3,736851,136.85,0.0,119.0,0.025210084033613446,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,6,2017,8,0,0,0,83.2,1,0,1,1,5,736555,95.67999999999999,0.0,83.2,0.7142857142857143,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,23,2018,8,0,0,0,151.0,1,0,1,2,2,736909,173.64999999999998,0.0,75.5,0.08333333333333333,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,5,2018,8,0,0,0,167.0,0,1,0,2,1,736927,192.04999999999998,0.0,83.5,0.16666666666666666,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,0,2018,7,0,0,0,135.0,1,0,1,1,1,736880,155.25,0.0,135.0,1.0,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,20,2018,3,0,0,0,109.0,1,0,1,2,2,736772,125.35,0.0,54.5,0.09523809523809523,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,17,2018,3,0,0,0,97.0,0,1,0,2,3,736764,111.55,0.0,48.5,0.16666666666666666,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,45,2018,12,0,0,0,60.98,1,0,1,2,3,737032,70.127,0.0,30.49,0.06521739130434782,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,79,2018,6,0,0,0,120.6,0,0,1,2,6,736861,138.68999999999997,0.0,60.3,0.075,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,77,2018,6,0,0,0,98.41,0,1,0,2,1,736873,113.17149999999998,0.0,49.205,0.01282051282051282,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,273,2018,5,0,0,0,95.0,0,1,0,2,3,736827,109.24999999999999,0.0,47.5,0.010948905109489052,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,188,2018,6,0,0,0,130.0,0,1,0,1,2,736860,149.5,0.0,130.0,0.010582010582010581,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,14,2017,10,0,0,0,100.0,0,0,1,1,2,736617,114.99999999999999,0.0,100.0,0.13333333333333333,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,6,2018,3,0,0,0,93.0,1,1,0,2,1,736755,106.94999999999999,0.0,46.5,0.14285714285714285,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,164,2017,10,0,0,0,100.0,0,0,1,1,2,736604,114.99999999999999,0.0,100.0,0.012121212121212121,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,137,2018,6,0,0,0,80.75,0,0,1,2,3,736855,92.8625,0.0,40.375,0.021739130434782608,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,23,2018,11,0,0,0,88.0,2,0,1,2,2,737015,101.19999999999999,0.0,44.0,0.08333333333333333,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,1,2018,6,0,0,0,95.0,0,0,1,1,1,736852,109.24999999999999,0.0,95.0,0.5,1.2246467991473532e-16,-1.0,Desayuno,0,Business,1,0,0,Económica,0,1
0,49,2018,3,0,0,0,71.1,1,1,0,2,1,736770,81.76499999999999,0.0,35.55,0.02,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,134,2018,8,0,0,0,103.5,2,0,1,2,3,736917,119.02499999999999,0.0,51.75,0.022222222222222223,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,6,2018,2,0,0,0,79.0,0,1,0,2,2,736751,90.85,0.0,39.5,0.2857142857142857,0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,42,2018,4,0,0,0,112.5,1,0,1,1,3,736785,129.375,0.0,112.5,0.06976744186046512,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,26,2017,10,0,0,0,90.0,2,0,1,3,4,736621,103.49999999999999,0.0,30.0,0.14814814814814814,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,43,2018,11,0,0,0,75.0,0,0,1,2,3,736999,86.25,0.0,37.5,0.06818181818181818,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,10,2018,9,0,0,0,164.0,1,0,1,2,3,736942,188.6,0.0,82.0,0.2727272727272727,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,16,2018,4,0,0,0,117.0,0,1,0,2,1,736806,134.54999999999998,0.0,58.5,0.058823529411764705,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,187,2018,7,0,0,0,86.5,1,1,0,2,2,736882,99.475,0.0,43.25,0.010638297872340425,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,60,2018,3,0,0,0,75.0,0,1,0,2,4,736773,86.25,0.0,37.5,0.06557377049180328,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,51,2018,11,0,0,0,75.0,0,0,1,2,2,737002,86.25,0.0,37.5,0.038461538461538464,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
