lead_time,arrival_year,arrival_month,arrival_date,arrival_week_number,arrival_day_of_week,stays_in_weekend_nights,stays_in_week_nights,total_guests,total_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,room_type_value,meal_plan_value,market_segment_value,distribution_channel_value,customer_type_value,deposit_type_value,booking_status_Not_Canceled,avg_price_per_room
0,2017,1,25,4,4,0,2,1.0,2,1,0.0,0,1,0,2,0,0,0,0,1,0,0.0,0,0,0,1,40.0
5,2016,1,26,5,1,0,3,1.0,3,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,38.0
1,2016,3,15,12,3,0,3,1.0,3,1,0.0,0,1,0,1,0,0,1,0,1,0,1.0,1,0,0,1,46.0
6,2016,4,19,17,4,0,2,1.0,2,1,0.0,0,1,0,2,2,0,1,0,1,0,1.0,1,0,0,1,62.0
0,2016,6,6,24,0,1,2,1.0,3,1,0.0,0,1,0,3,2,0,1,0,1,0,1.0,1,2,0,1,77.0
5,2016,6,20,26,6,1,1,1.0,2,1,0.0,0,1,0,4,0,0,0,0,1,0,1.0,1,0,0,1,65.0
6,2016,9,12,38,3,1,2,1.0,3,1,0.0,0,1,0,5,0,0,0,0,1,0,1.0,1,0,0,1,65.0
8,2016,10,19,43,5,0,2,1.0,2,1,0.0,0,1,0,6,0,0,0,0,1,0,1.0,1,0,0,1,45.0
3,2016,10,27,44,4,0,1,1.0,1,1,0.0,0,1,0,7,0,0,0,0,1,0,1.0,1,0,0,1,45.0
1,2016,11,22,48,3,0,1,1.0,1,1,0.0,0,1,0,8,0,0,1,0,1,0,1.0,1,0,0,1,30.0
3,2016,12,6,50,0,0,1,1.0,1,1,0.0,0,1,0,9,0,0,0,0,1,0,1.0,1,0,0,1,30.0
4,2017,1,24,4,6,0,2,1.0,2,1,0.0,0,1,0,10,0,0,1,0,1,0,1.0,1,0,0,1,42.0
6,2017,2,7,6,3,0,1,1.0,1,1,0.0,0,1,0,11,0,0,1,0,1,0,1.0,1,0,0,1,38.5
4,2017,3,6,10,3,1,2,1.0,3,1,0.0,0,1,0,12,0,0,1,0,1,0,1.0,1,0,0,1,42.0
2,2017,4,12,15,6,0,1,1.0,1,1,0.0,0,1,0,13,0,0,1,0,1,0,1.0,1,0,0,1,48.5
8,2017,4,27,17,5,0,1,1.0,1,1,0.0,0,1,0,14,0,0,1,0,1,0,1.0,1,0,0,1,48.5
8,2017,6,7,23,4,0,2,1.0,2,1,0.0,0,1,0,15,0,0,1,0,1,0,1.0,1,0,0,1,77.0
1,2016,1,27,5,2,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,40.0
1,2016,3,3,10,6,0,1,2.0,1,2,0.0,0,1,0,1,0,0,0,1,1,0,2.0,2,0,0,1,48.0
0,2017,2,2,5,3,0,1,1.0,1,1,0.0,0,1,0,2,0,0,0,1,1,0,2.0,2,0,0,1,43.0
2,2017,5,3,18,2,0,1,1.0,1,1,0.0,0,1,0,3,0,0,0,1,1,0,2.0,2,0,0,1,66.0
1,2017,5,15,20,1,1,0,2.0,1,2,0.0,0,1,0,4,0,0,0,1,1,0,2.0,2,0,0,1,54.0
16,2016,1,27,5,3,0,2,2.0,2,2,0.0,0,0,0,0,0,0,1,1,1,0,2.0,2,0,0,1,54.0
16,2016,1,27,5,2,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
1,2016,1,28,5,1,0,1,1.0,1,1,0.0,0,0,0,0,2,0,0,1,6,0,0.0,0,0,0,1,65.0
15,2016,1,28,5,5,0,1,2.0,1,2,0.0,0,0,0,0,1,0,1,0,1,0,0.0,0,0,0,1,43.0
0,2016,1,28,5,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,2,5,0,2.0,2,0,0,1,58.0
4,2017,6,30,26,3,1,2,4.0,3,2,2.0,0,1,0,1,0,0,0,2,7,0,2.0,2,0,0,1,226.67
0,2016,1,27,5,4,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,6,0,2.0,2,0,0,1,41.89
0,2016,1,27,5,1,0,2,2.0,2,1,1.0,0,0,0,0,0,0,0,1,6,0,2.0,2,0,0,1,41.89
159,2016,1,25,5,4,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,1,5,0,2.0,2,0,0,1,38.86
2,2016,1,28,5,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
19,2016,1,25,5,6,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,48.0
3,2016,1,28,5,0,0,1,4.0,1,2,2.0,0,0,0,0,0,0,1,0,7,0,2.0,2,0,0,1,76.0
303,2016,7,13,29,1,0,4,4.0,4,2,2.0,0,0,0,1,0,0,1,2,7,0,2.0,2,0,0,1,159.38
2,2017,7,23,30,4,1,0,4.0,1,2,2.0,0,1,0,2,0,0,0,2,3,0,2.0,2,0,0,1,179.0
0,2017,7,24,30,2,1,0,2.0,1,2,0.0,0,1,0,2,0,0,0,2,1,0,0.0,2,0,0,1,170.0
0,2016,1,27,5,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
1,2016,1,28,5,0,0,1,1.0,1,1,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1,45.0
32,2016,1,27,5,3,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,1,5,0,2.0,2,0,0,1,52.8
10,2016,1,26,5,5,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,26.1
1,2016,1,19,4,4,2,8,1.0,10,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,25.0
4,2016,1,29,5,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,25.0
1,2016,2,2,6,0,0,5,1.0,5,1,0.0,0,1,0,1,0,0,0,0,1,0,3.0,2,0,0,1,25.0
106,2016,1,23,4,1,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,0,0,1,41.4
106,2016,1,23,4,5,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,0,0,1,41.4
0,2016,1,29,5,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,58.0
0,2016,1,29,5,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,1,45.0
0,2016,3,18,12,0,0,1,2.0,1,2,0.0,0,1,0,1,0,0,0,0,5,0,0.0,0,0,0,1,68.0
0,2016,11,25,48,0,0,1,1.0,1,1,0.0,0,1,0,2,1,0,0,0,1,0,0.0,0,0,0,1,38.7
0,2017,3,17,11,2,0,1,1.0,1,1,0.0,0,1,0,3,1,0,0,0,1,0,0.0,0,0,0,1,63.0
0,2016,1,28,5,3,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,5,0,2.0,2,0,0,1,52.8
16,2017,1,27,4,3,0,2,2.0,2,2,0.0,0,1,0,1,0,0,0,1,5,0,2.0,2,0,0,1,68.0
9,2016,1,29,5,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
22,2016,1,29,5,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,1,0,1,0,2.0,2,0,0,1,39.0
0,2016,1,28,5,6,0,2,1.0,2,1,0.0,0,0,0,0,0,0,1,2,1,0,2.0,2,0,0,1,46.0
14,2017,1,29,5,5,2,0,1.0,2,1,0.0,0,1,0,1,0,0,0,2,1,0,2.0,2,0,0,1,43.0
33,2016,1,28,5,5,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,0,0,1,44.8
6,2016,1,29,5,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,1,51.0
3,2016,1,29,5,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45.0
1,2016,1,29,5,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,1,45.0
17,2016,1,23,4,0,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,0,0,1,32.77
14,2016,1,23,4,1,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,0,1,81.0
3,2016,1,24,5,0,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,0,5,1,3.0,2,3,0,1,58.0
3,2016,1,29,5,2,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,1,6,0,2.0,2,0,0,1,41.89
15,2016,1,28,5,6,0,3,3.0,3,2,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,43.0
0,2016,1,28,5,6,0,3,4.0,3,3,1.0,0,0,0,0,0,0,1,0,8,0,2.0,2,0,0,1,92.0
0,2016,1,28,5,2,0,3,3.0,3,2,1.0,0,0,0,0,1,0,0,1,1,0,2.0,2,0,0,1,48.0
5,2016,1,28,5,6,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,1,61.0
41,2016,1,28,5,1,0,3,1.0,3,1,0.0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,1,66.0
42,2016,1,28,5,1,0,3,3.0,3,3,0.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,79.0
43,2016,1,28,5,5,0,3,4.0,3,2,2.0,0,0,0,0,2,0,0,0,3,0,0.0,0,0,0,1,56.0
42,2016,1,28,5,6,0,3,1.0,3,1,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1,44.0
12,2016,1,30,5,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,25.0
41,2016,1,28,5,4,0,3,4.0,3,2,2.0,0,0,0,0,1,0,0,0,7,0,0.0,0,0,0,1,75.0
3,2016,1,30,5,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,4,0,0.0,0,0,0,1,50.0
26,2016,1,30,5,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
5,2016,1,30,5,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,3.0,2,0,0,1,29.0
1,2016,1,30,5,2,0,1,3.0,1,2,0.0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,45.0
1,2016,1,30,5,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,1,1,1,0,2.0,2,0,0,1,54.0
1,2016,1,30,5,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1,66.0
21,2016,1,29,5,3,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,7,3,0.0,0,0,0,1,135.0
0,2016,1,30,5,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,48.0
4,2016,1,29,5,6,0,2,2.0,2,2,0.0,0,0,0,0,0,0,1,0,1,0,2.0,2,0,0,1,62.0
59,2016,1,29,5,4,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,4,1,2.0,2,0,0,1,86.0
129,2016,6,3,23,0,0,2,2.0,2,2,0.0,0,0,0,1,0,0,0,1,1,1,2.0,2,0,0,1,110.0
123,2016,11,25,48,1,0,2,2.0,2,2,0.0,0,1,0,2,0,0,0,1,1,1,2.0,2,0,0,1,64.8
129,2017,2,3,5,3,0,2,2.0,2,2,0.0,0,1,0,3,0,0,0,2,1,1,2.0,2,0,0,1,64.8
0,2016,1,30,5,6,0,1,2.0,1,2,0.0,0,0,0,0,1,0,0,0,5,0,2.0,2,0,0,1,44.66
0,2016,1,30,5,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45.0
0,2017,6,15,24,6,0,2,2.0,2,2,0.0,0,1,0,1,0,0,1,0,1,0,0.0,0,0,0,1,135.0
14,2016,1,30,5,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
1,2016,1,29,5,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0,1,76.0
2,2016,1,29,5,0,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,5,0,3.0,2,0,0,1,45.0
17,2016,1,29,5,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,30.0
23,2016,1,29,5,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,43.0
0,2016,1,30,5,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,1,58.0
10,2016,1,29,5,2,0,2,2.0,2,2,0.0,0,0,0,0,0,0,1,0,1,0,2.0,2,0,0,1,74.0
0,2016,1,30,5,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,1,0,5,0,0.0,0,0,0,1,58.0
0,2016,1,29,5,0,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45.0
2,2016,1,29,5,0,0,2,3.0,2,2,1.0,0,0,0,0,3,0,1,0,5,0,3.0,2,0,0,1,62.25
1,2016,1,29,5,3,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,1,58.0
1,2016,2,1,6,1,1,0,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,48.0
66,2016,1,31,6,3,1,0,2.0,1,2,0.0,0,0,0,0,0,0,0,1,5,0,2.0,2,0,0,1,59.4
67,2016,2,1,6,5,1,1,1.0,2,1,0.0,0,0,0,0,1,0,0,1,1,0,2.0,2,0,0,1,39.0
20,2016,1,29,5,4,1,2,2.0,3,2,0.0,0,0,0,0,0,0,1,1,4,0,2.0,2,0,0,1,50.8
66,2016,1,29,5,1,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,29.0
0,2016,1,31,6,4,1,0,3.0,1,3,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,40.5
0,2016,2,1,6,2,1,0,3.0,1,3,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,60.0
6,2016,1,31,6,5,1,0,2.0,1,2,0.0,0,0,0,0,0,0,1,1,4,0,2.0,2,0,0,1,56.0
22,2016,1,30,5,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,33.3
1,2016,1,31,6,3,1,0,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,58.0
39,2016,1,26,5,3,1,5,3.0,6,2,1.0,0,0,0,0,2,0,0,2,7,0,0.0,0,0,0,1,71.0
1,2017,1,19,3,1,2,4,2.0,6,2,0.0,0,1,0,1,0,0,0,2,6,0,0.0,0,0,0,1,70.0
13,2016,1,28,5,6,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,1,71.0
0,2016,1,28,5,3,1,3,1.0,4,1,0.0,0,0,0,0,4,0,0,0,4,0,0.0,0,0,0,1,39.0
4,2016,2,2,6,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,45.0
65,2016,1,28,5,1,2,3,2.0,5,2,0.0,0,0,0,0,0,0,0,1,1,1,2.0,2,0,0,1,78.0
117,2016,1,28,5,0,2,3,2.0,5,2,0.0,0,0,0,0,0,0,0,0,4,0,3.0,2,0,0,1,31.63
10,2016,1,28,5,3,2,3,1.0,5,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,22.5
0,2016,2,1,6,6,1,0,1.0,1,1,0.0,0,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,39.0
0,2016,2,1,6,1,1,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
1,2016,1,31,6,1,2,0,2.0,2,2,0.0,0,0,0,0,2,0,0,1,1,0,2.0,2,0,0,1,58.0
16,2016,1,30,5,6,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,1,7,0,2.0,2,0,0,1,49.74
13,2016,1,31,6,3,2,0,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
0,2016,2,1,6,0,1,0,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45.0
6,2016,2,2,6,3,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,1.0,1,0,0,1,27.0
5,2016,2,2,6,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,1,0,1,0,1.0,1,0,0,1,27.0
4,2017,1,17,3,0,0,1,1.0,1,1,0.0,0,1,0,1,0,0,1,0,1,0,1.0,1,0,0,1,35.0
3,2017,6,5,23,4,1,0,1.0,1,1,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,75.0
0,2016,2,2,6,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,30.5
0,2016,3,3,10,3,0,1,2.0,1,2,0.0,0,1,0,1,0,0,0,0,1,0,3.0,2,0,0,1,29.0
0,2016,12,15,51,5,0,1,2.0,1,2,0.0,0,1,0,2,0,0,0,0,1,0,2.0,2,2,0,1,38.4
0,2016,2,1,6,1,1,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
3,2016,2,1,6,0,1,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,30.0
5,2016,12,14,51,6,0,2,1.0,2,1,0.0,0,1,0,1,1,0,0,0,1,0,1.0,1,0,0,1,30.0
1,2017,4,11,15,6,0,2,1.0,2,1,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,45.0
0,2016,2,2,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,26.0
0,2016,2,2,6,0,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,3,8,11,4,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1,40.0
92,2016,1,28,5,3,2,4,2.0,6,2,0.0,0,0,0,0,2,0,0,0,5,0,2.0,2,0,0,1,61.2
57,2016,1,30,5,5,2,2,3.0,4,2,1.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,63.0
26,2016,1,30,5,6,2,2,2.0,4,2,0.0,0,0,0,0,1,0,0,0,1,1,3.0,2,0,0,1,58.0
0,2016,2,1,6,0,1,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1,46.0
0,2016,2,2,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,2,2,6,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,1,58.0
0,2016,2,2,6,1,0,1,2.0,1,2,0.0,0,0,0,0,1,0,0,0,6,0,0.0,0,0,0,1,58.0
15,2016,2,2,6,6,0,1,4.0,1,2,2.0,0,0,0,0,0,0,1,0,7,0,2.0,2,0,0,1,82.0
81,2016,1,30,5,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,0,0,1,49.4
4,2016,2,2,6,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,39.0
5,2016,2,17,8,6,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,1,0,1.0,1,0,0,1,40.0
2,2016,3,2,10,4,0,1,1.0,1,1,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,40.0
2,2016,3,16,12,0,0,1,1.0,1,1,0.0,0,1,0,3,0,0,0,0,1,0,1.0,1,0,0,1,40.0
2,2016,3,30,14,0,0,1,1.0,1,1,0.0,0,1,0,4,0,0,0,0,1,0,1.0,1,0,0,1,43.0
2,2016,4,13,16,2,0,1,1.0,1,1,0.0,0,1,0,5,0,0,0,0,1,0,1.0,1,0,0,1,59.4
0,2016,2,1,6,4,1,1,1.0,2,1,0.0,0,0,0,0,1,0,0,0,4,0,2.0,2,2,0,1,68.0
0,2016,2,3,6,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,2,4,6,6,0,1,1.0,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,2,3,6,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,2,4,6,5,0,1,1.0,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
0,2016,2,18,8,3,0,1,1.0,1,1,0.0,0,1,0,2,0,0,0,0,1,0,0.0,0,0,0,1,40.0
30,2016,1,29,5,2,2,4,2.0,6,2,0.0,0,0,0,0,0,0,0,1,5,0,2.0,2,0,0,1,53.6
0,2016,2,3,6,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,39.0
0,2016,2,3,6,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,39.0
1,2016,2,2,6,2,0,2,1.0,2,1,0.0,0,0,0,0,0,0,1,1,4,0,0.0,0,0,0,1,55.0
0,2016,4,6,15,0,0,2,1.0,2,1,0.0,0,1,0,1,1,0,1,1,1,0,0.0,0,0,0,1,53.0
4,2016,1,31,6,3,2,2,1.0,4,1,0.0,0,0,0,0,1,0,0,1,1,0,2.0,2,0,0,1,39.0
4,2017,1,27,4,6,1,2,1.0,3,1,0.0,0,1,0,1,0,0,0,1,1,0,2.0,2,0,0,1,43.0
17,2016,2,2,6,6,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,0,4,1,0.0,0,0,0,1,67.0
0,2016,2,3,6,6,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,1,45.0
5,2016,2,3,6,4,0,1,1.0,1,1,0.0,0,0,0,0,2,0,0,0,1,0,1.0,1,0,0,1,38.0
0,2016,2,9,7,5,0,3,2.0,3,2,0.0,0,1,0,1,0,0,0,0,1,0,1.0,1,0,0,1,39.0
0,2016,2,15,8,1,1,3,1.0,4,1,0.0,0,1,0,2,0,0,0,0,1,0,1.0,1,0,0,1,35.0
0,2016,2,22,9,6,1,0,1.0,1,1,0.0,0,1,0,3,0,0,0,0,1,0,1.0,1,0,0,1,35.0
24,2016,1,28,5,6,2,5,1.0,7,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,25.0
0,2016,2,2,6,0,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,6,0,0.0,0,0,0,1,58.0
0,2016,2,2,6,2,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,4,0,0.0,0,0,0,1,53.0
7,2016,2,3,6,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,48.0
0,2016,2,3,6,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,39.0
21,2016,2,4,6,2,0,3,2.0,3,2,0.0,0,0,0,0,0,0,1,2,1,0,0.0,0,0,0,1,54.0
10,2016,2,25,9,5,1,3,2.0,4,2,0.0,0,1,0,0,0,0,0,1,4,0,0.0,0,1,0,1,64.0
0,2016,1,26,5,2,2,7,1.0,9,1,0.0,0,0,0,0,0,0,1,0,1,0,3.0,2,0,0,1,29.73
0,2016,1,26,5,1,2,7,1.0,9,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,29.73
0,2016,2,4,6,0,0,1,1.0,1,1,0.0,0,1,0,0,2,0,1,0,1,0,1.0,1,0,0,1,30.0
15,2016,2,5,6,4,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,53.0
0,2016,2,4,6,1,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,39.0
8,2016,2,2,6,5,0,3,1.0,3,1,0.0,0,0,0,0,0,0,0,0,1,0,3.0,2,0,0,1,25.0
6,2016,3,7,11,3,1,2,1.0,3,1,0.0,0,1,0,1,0,0,0,1,1,0,3.0,2,0,0,1,31.45
9,2016,2,4,6,5,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,27.0
6,2016,11,3,45,5,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,1,0,1.0,1,0,0,1,27.0
2,2016,2,4,6,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,1,0,1,0,1.0,1,0,0,1,27.0
11,2016,2,1,6,3,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,32.0
2,2016,4,6,15,1,0,2,1.0,2,1,0.0,0,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0,50.4
11,2016,2,1,6,5,1,3,1.0,4,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,27.0
0,2016,2,4,6,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,55.0
7,2016,2,4,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,39.0
7,2016,2,4,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,39.0
0,2016,2,4,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,39.0
10,2016,2,1,6,4,1,3,1.0,4,1,0.0,0,0,0,0,1,0,1,0,1,0,1.0,1,0,0,1,33.0
11,2016,2,2,6,2,0,3,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,0,3.0,2,0,0,1,25.0
12,2017,3,29,13,1,0,1,1.0,1,1,0.0,0,1,0,1,0,0,0,0,4,0,3.0,2,0,0,1,42.0
0,2016,2,4,6,6,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,39.0
0,2016,2,4,6,6,0,1,2.0,1,2,0.0,0,0,0,0,1,0,1,0,1,0,3.0,2,0,0,1,30.5
0,2016,2,4,6,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45.0
0,2016,2,4,6,5,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,1,39.0
1,2016,2,2,6,6,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,2,5,0,2.0,2,0,0,1,68.0
1,2016,2,2,6,4,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,2,5,0,2.0,2,0,0,1,68.0
5,2016,2,3,6,3,0,2,2.0,2,2,0.0,0,0,0,0,1,0,0,0,5,0,0.0,2,0,0,1,61.2
1,2016,2,4,6,2,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1,46.0
1,2016,2,4,6,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1,46.0
0,2016,2,2,6,4,0,3,1.0,3,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,27.9
3,2016,2,1,6,4,1,3,1.0,4,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1,39.0
